,age,count
1479,40.666666666666664,6
2910,40.714285714285715,7
5000,40.714285714285715,6
5001,40.714285714285715,1
547,40.714285714285715,7
5647,40.714285714285715,5
5648,40.714285714285715,2
7138,40.714285714285715,7
7395,40.75,6
7396,40.75,2
4277,40.77777777777778,9
2096,40.77777777777778,6
2097,40.77777777777778,3
6800,40.77777777777778,5
6801,40.77777777777778,4
4297,40.77777777777778,8
4298,40.77777777777778,1
2029,40.8,4
2030,40.8,1
3631,40.8,5
1342,40.8,5
2912,40.8,2
2913,40.8,3
7529,40.8,2
7530,40.8,3
4794,40.8,5
4265,40.8,1
4266,40.8,4
4301,40.8,5
6227,40.8,2
6228,40.8,3
5735,40.8,2
5736,40.8,3
3039,40.8,1
3040,40.8,4
2685,40.8,5
2098,40.8,5
3823,40.8,2
3824,40.8,3
3616,40.8,4
3617,40.8,1
1530,40.833333333333336,5
1531,40.833333333333336,1
4290,40.833333333333336,6
7210,40.833333333333336,3
7211,40.833333333333336,3
306,40.833333333333336,6
6689,40.833333333333336,2
6690,40.833333333333336,4
5665,40.833333333333336,6
3703,40.833333333333336,3
3704,40.833333333333336,3
6816,40.833333333333336,3
6817,40.833333333333336,3
983,40.833333333333336,6
1307,40.833333333333336,4
1308,40.833333333333336,2
2135,40.833333333333336,3
2136,40.833333333333336,3
4250,40.857142857142854,3
4251,40.857142857142854,4
7543,40.857142857142854,7
4417,40.857142857142854,7
5494,40.857142857142854,3
5495,40.857142857142854,4
1407,40.857142857142854,6
1408,40.857142857142854,1
4944,40.875,2
4945,40.875,6
3599,40.875,7
3600,40.875,1
3830,40.875,2
3831,40.875,6
5756,40.875,4
5757,40.875,4
7651,40.875,8
3005,40.875,2
3006,40.875,6
7527,40.875,1
7528,40.875,7
5042,40.888888888888886,6
5043,40.888888888888886,3
5154,40.888888888888886,1
5155,40.888888888888886,8
5036,40.888888888888886,7
5037,40.888888888888886,2
948,41.0,4
949,41.0,1
2148,41.0,5
3515,41.0,5
4295,41.0,1
4296,41.0,8
2709,41.0,8
4226,41.0,2
4227,41.0,5
1409,41.0,4
1410,41.0,2
4887,41.0,5
6297,41.0,2
6298,41.0,7
5661,41.0,4
5662,41.0,3
5758,41.0,3
5759,41.0,2
5642,41.0,2
5643,41.0,3
1335,41.0,5
1336,41.0,1
875,41.0,6
4999,41.0,5
7401,41.0,3
7402,41.0,3
3618,41.0,6
6919,41.0,5
6920,41.0,1
5636,41.0,8
5637,41.0,1
7238,41.0,2
7239,41.0,6
3497,41.0,7
4783,41.0,3
4784,41.0,2
7236,41.0,2
7237,41.0,6
5011,41.0,5
5012,41.0,3
7391,41.0,2
7392,41.0,4
4395,41.0,5
7389,41.0,3
7390,41.0,2
137,41.0,5
4789,41.0,7
4790,41.0,2
6301,41.0,4
6302,41.0,3
3842,41.0,7
2953,41.0,5
6832,41.0,3
6833,41.0,3
6822,41.0,1
6823,41.0,5
6231,41.0,6
5053,41.125,2
5054,41.125,6
5649,41.125,1
5650,41.125,7
633,41.142857142857146,7
3544,41.142857142857146,2
3545,41.142857142857146,5
162,41.142857142857146,7
7393,41.142857142857146,4
7394,41.142857142857146,3
2724,41.142857142857146,5
2725,41.142857142857146,2
3533,41.142857142857146,4
3534,41.142857142857146,3
5061,41.142857142857146,5
5062,41.142857142857146,2
3538,41.142857142857146,5
3539,41.142857142857146,2
4805,41.142857142857146,4
4806,41.142857142857146,3
3669,41.142857142857146,6
3670,41.142857142857146,1
4211,41.142857142857146,2
4212,41.142857142857146,5
4213,41.142857142857146,2
4214,41.142857142857146,5
277,41.142857142857146,6
278,41.142857142857146,1
1320,41.166666666666664,6
2668,41.166666666666664,3
2669,41.166666666666664,3
4942,41.166666666666664,3
4943,41.166666666666664,3
3701,41.166666666666664,4
3702,41.166666666666664,2
4869,41.166666666666664,3
4870,41.166666666666664,3
2733,41.166666666666664,2
2734,41.166666666666664,4
6126,41.166666666666664,5
6127,41.166666666666664,1
5038,41.166666666666664,4
5039,41.166666666666664,2
905,41.2,5
1397,41.2,3
1398,41.2,2
6210,41.2,2
6211,41.2,3
2952,41.2,5
2863,41.2,5
2759,41.2,4
2760,41.2,1
7606,41.2,4
7607,41.2,1
2275,41.2,3
2276,41.2,2
3622,41.2,5
6307,41.2,2
6308,41.2,3
7425,41.2,2
7426,41.2,3
2133,41.2,4
2134,41.2,1
6111,41.2,4
6112,41.2,1
2277,41.2,3
2278,41.2,2
2224,41.2,5
4809,41.2,5
2006,41.2,4
2007,41.2,1
2728,41.22222222222222,2
2729,41.22222222222222,7
2028,41.22222222222222,9
532,41.22222222222222,7
533,41.22222222222222,2
1966,41.22222222222222,9
5568,41.22222222222222,6
5569,41.22222222222222,3
4421,41.25,8
602,41.285714285714285,7
2731,41.285714285714285,5
2732,41.285714285714285,2
3820,41.285714285714285,6
3821,41.285714285714285,1
4248,41.285714285714285,2
4249,41.285714285714285,5
3750,41.285714285714285,5
3751,41.285714285714285,2
5514,41.285714285714285,6
5515,41.285714285714285,1
1482,41.285714285714285,6
1483,41.285714285714285,1
3474,41.333333333333336,7
3475,41.333333333333336,2
6242,41.333333333333336,6
3764,41.333333333333336,8
3765,41.333333333333336,1
3512,41.333333333333336,5
3513,41.333333333333336,1
6309,41.333333333333336,3
6310,41.333333333333336,6
4278,41.333333333333336,5
4279,41.333333333333336,1
6243,41.333333333333336,1
6244,41.333333333333336,8
1964,41.333333333333336,4
1965,41.333333333333336,5
7222,41.333333333333336,4
7223,41.333333333333336,2
3627,41.333333333333336,4
3628,41.333333333333336,2
3489,41.375,5
3490,41.375,3
4781,41.375,7
4782,41.375,1
5512,41.375,5
5513,41.375,3
912,41.375,7
913,41.375,1
3768,41.4,3
3769,41.4,2
6208,41.4,1
6209,41.4,4
2763,41.4,2
2764,41.4,3
1521,41.4,5
7208,41.4,1
7209,41.4,4
5002,41.4,2
5003,41.4,3
7536,41.4,1
7537,41.4,4
5572,41.4,4
5573,41.4,1
1366,41.4,5
2071,41.4,2
2072,41.4,3
6391,41.4,4
6392,41.4,1
1361,41.4,5
1370,41.4,5
7107,41.42857142857143,5
7108,41.42857142857143,2
6685,41.42857142857143,5
6686,41.42857142857143,2
7622,41.42857142857143,7
7214,41.42857142857143,2
7215,41.42857142857143,5
6788,41.42857142857143,4
6789,41.42857142857143,3
4209,41.42857142857143,2
4210,41.42857142857143,5
3546,41.5,1
3547,41.5,5
6093,41.5,2
6094,41.5,4
5570,41.5,5
5571,41.5,1
7489,41.5,2
7490,41.5,4
159,41.5,6
2024,41.5,5
2025,41.5,1
5751,41.5,2
5752,41.5,4
5638,41.5,3
5639,41.5,3
7213,41.5,8
7403,41.5,2
7404,41.5,4
5148,41.5,2
5149,41.5,4
7413,41.5,3
7414,41.5,3
7538,41.5,6
4948,41.5,2
4949,41.5,4
4953,41.5,1
4954,41.5,5
6245,41.5,3
6246,41.5,5
2206,41.5,8
3486,41.5,6
3621,41.5,6
3709,41.55555555555556,2
3710,41.55555555555556,7
5722,41.55555555555556,5
5723,41.55555555555556,4
2252,41.57142857142857,4
2253,41.57142857142857,3
4915,41.57142857142857,5
4916,41.57142857142857,2
5590,41.57142857142857,2
5591,41.57142857142857,5
3679,41.6,3
3680,41.6,2
4801,41.6,2
4802,41.6,3
6214,41.6,4
6215,41.6,1
2125,41.6,3
2126,41.6,2
2701,41.6,1
2702,41.6,4
1971,41.6,5
3620,41.6,5
2726,41.6,4
2727,41.6,1
898,41.6,5
7423,41.6,4
7424,41.6,1
7487,41.6,2
7488,41.6,3
2022,41.6,4
2023,41.6,1
6389,41.6,4
6390,41.6,1
1986,41.6,5
4163,41.6,5
979,41.6,5
310,41.625,8
7130,41.625,8
4400,41.666666666666664,6
4234,41.666666666666664,1
4235,41.666666666666664,8
5753,41.666666666666664,2
5754,41.666666666666664,7
2730,41.666666666666664,6
3590,41.666666666666664,1
3591,41.666666666666664,5
3812,41.666666666666664,6
5510,41.666666666666664,8
5511,41.666666666666664,1
6812,41.666666666666664,4
6813,41.666666666666664,5
3832,41.666666666666664,5
3833,41.666666666666664,1
6818,41.666666666666664,1
6819,41.666666666666664,5
2751,41.666666666666664,4
2752,41.666666666666664,2
4196,41.714285714285715,4
4197,41.714285714285715,3
5578,41.714285714285715,5
5579,41.714285714285715,2
1030,41.714285714285715,4
1031,41.714285714285715,3
6232,41.714285714285715,1
6233,41.714285714285715,6
177,41.75,8
6682,41.75,2
6683,41.75,6
7136,41.75,3
7137,41.75,5
2297,41.75,7
2298,41.75,1
5651,41.75,2
5652,41.75,6
5057,41.75,6
5058,41.75,2
4807,41.75,3
4808,41.75,5
2869,41.75,6
2870,41.75,2
7503,41.75,1
7504,41.75,7
6802,41.77777777777778,6
6803,41.77777777777778,3
4346,41.77777777777778,8
4347,41.77777777777778,1
2011,41.77777777777778,9
1004,41.8,4
1005,41.8,1
94,41.8,4
95,41.8,1
2771,41.8,5
5764,41.8,2
5765,41.8,3
3592,41.8,1
3593,41.8,4
4169,41.8,5
5009,41.8,4
5010,41.8,1
7421,41.8,2
7422,41.8,3
5603,41.8,1
5604,41.8,4
2628,41.8,3
2629,41.8,2
2889,41.8,5
4867,41.8,2
4868,41.8,3
2166,41.833333333333336,6
6109,41.833333333333336,3
6110,41.833333333333336,3
3818,41.833333333333336,6
7541,41.833333333333336,1
7542,41.833333333333336,5
6684,41.833333333333336,6
2129,41.833333333333336,4
2130,41.833333333333336,2
1044,41.833333333333336,4
1045,41.833333333333336,2
1944,41.833333333333336,5
1945,41.833333333333336,1
1978,41.857142857142854,5
1979,41.857142857142854,2
2172,41.857142857142854,6
2173,41.857142857142854,1
4282,41.857142857142854,3
4283,41.857142857142854,4
7588,41.857142857142854,3
7589,41.857142857142854,4
5034,41.857142857142854,4
5035,41.857142857142854,3
4776,41.857142857142854,7
4230,41.875,2
4231,41.875,6
1914,41.875,8
5601,41.875,1
5602,41.875,7
2165,41.875,8
4861,41.875,6
4862,41.875,2
2864,41.875,3
2865,41.875,5
2019,41.875,8
6107,41.888888888888886,4
6108,41.888888888888886,5
3417,41.888888888888886,5
3418,41.888888888888886,4
3675,42.0,3
3676,42.0,2
6206,42.0,1
6207,42.0,5
5599,42.0,2
5600,42.0,7
4871,42.0,3
4872,42.0,4
3413,42.0,4
3414,42.0,4
3630,42.0,5
3003,42.0,7
3004,42.0,2
7620,42.0,2
7621,42.0,4
7121,42.0,2
7122,42.0,6
5146,42.0,3
5147,42.0,5
837,42.0,5
6607,42.0,3
6608,42.0,5
7700,42.0,1
7701,42.0,4
2633,42.0,6
5044,42.0,2
5045,42.0,5
7531,42.0,7
5655,42.0,2
5656,42.0,5
1372,42.0,8
6927,42.0,4
6928,42.0,1
3781,42.0,7
1484,42.0,6
1485,42.0,1
6836,42.0,7
5516,42.0,4
5517,42.0,1
7415,42.0,3
7416,42.0,2
2225,42.0,4
2226,42.0,2
3613,42.0,7
7131,42.0,1
7132,42.0,4
4172,42.0,3
4173,42.0,2
5670,42.0,2
5671,42.0,3
2636,42.0,9
2269,42.0,5
28,42.0,6
4,42.0,8
5,42.0,1
4929,42.0,4
4930,42.0,1
2222,42.0,3
2223,42.0,3
6830,42.0,3
6831,42.0,4
6625,42.0,3
6626,42.0,3
4166,42.0,3
4167,42.0,5
4302,42.0,1
4303,42.0,4
29,42.0,6
30,42.0,1
1976,42.0,4
1977,42.0,1
1379,42.0,4
1380,42.0,1
1923,42.0,5
4875,42.09090909090909,4
4876,42.09090909090909,7
7063,42.111111111111114,6
7064,42.111111111111114,3
3840,42.111111111111114,4
3841,42.111111111111114,5
1281,42.142857142857146,5
1282,42.142857142857146,2
3834,42.142857142857146,5
3835,42.142857142857146,2
4224,42.142857142857146,4
4225,42.142857142857146,3
4883,42.142857142857146,6
4884,42.142857142857146,1
2908,42.166666666666664,5
2909,42.166666666666664,1
7113,42.166666666666664,1
7114,42.166666666666664,5
7586,42.166666666666664,2
7587,42.166666666666664,4
7647,42.166666666666664,6
4785,42.166666666666664,5
4786,42.166666666666664,1
6099,42.166666666666664,4
6100,42.166666666666664,2
4997,42.166666666666664,3
4998,42.166666666666664,3
4159,42.166666666666664,6
4911,42.166666666666664,6
1480,42.166666666666664,4
1481,42.166666666666664,2
6220,42.166666666666664,2
6221,42.166666666666664,4
3517,42.2,5
6204,42.2,4
6205,42.2,1
6226,42.2,5
2175,42.2,5
6381,42.2,4
6382,42.2,1
4351,42.2,2
4352,42.2,3
7523,42.2,2
7524,42.2,3
7231,42.2,1
7232,42.2,4
3430,42.2,5
5586,42.2,4
5587,42.2,1
5595,42.2,3
5596,42.2,2
946,42.2,2
947,42.2,3
6120,42.2,3
6121,42.2,2
6122,42.2,3
6123,42.2,2
2937,42.2,4
2938,42.2,1
3763,42.25,8
7061,42.25,7
7062,42.25,1
1954,42.25,4
1955,42.25,4
3542,42.25,7
3543,42.25,1
2176,42.285714285714285,7
7234,42.285714285714285,3
7235,42.285714285714285,4
2127,42.333333333333336,1
2128,42.333333333333336,5
297,42.333333333333336,6
3511,42.333333333333336,6
7645,42.333333333333336,1
7646,42.333333333333336,8
1486,42.333333333333336,6
6687,42.333333333333336,3
6688,42.333333333333336,3
2005,42.333333333333336,6
3409,42.333333333333336,6
5743,42.333333333333336,5
5744,42.333333333333336,4
4333,42.333333333333336,5
4334,42.333333333333336,1
6203,42.333333333333336,6
3652,42.375,7
3653,42.375,1
2879,42.375,8
5050,42.375,5
5051,42.375,3
3415,42.375,3
3416,42.375,5
3705,42.4,1
3706,42.4,4
82,42.4,5
2943,42.4,5
2940,42.4,5
2652,42.4,4
2653,42.4,1
4759,42.4,4
4760,42.4,1
4261,42.4,3
4262,42.4,2
3760,42.4,5
7610,42.4,3
7611,42.4,2
3510,42.4,5
4176,42.4,1
4177,42.4,4
1510,42.4,1
1511,42.4,4
4205,42.4,4
4206,42.4,1
1052,42.4,4
1053,42.4,1
3537,42.4,5
3828,42.42857142857143,4
3829,42.42857142857143,3
7145,42.42857142857143,4
7146,42.42857142857143,3
2800,42.42857142857143,2
2801,42.42857142857143,5
1354,42.44444444444444,8
1355,42.44444444444444,1
2204,42.5,5
2205,42.5,1
5052,42.5,6
7497,42.5,2
7498,42.5,4
4860,42.5,8
7612,42.5,4
7613,42.5,2
7133,42.5,6
2202,42.5,5
2203,42.5,1
6921,42.5,4
6922,42.5,2
1931,42.5,2
1932,42.5,4
6804,42.5,4
6805,42.5,2
2041,42.5,6
2880,42.5,4
2881,42.5,2
1414,42.5,8
4350,42.5,6
1373,42.5,2
1374,42.5,4
5741,42.5,6
5742,42.5,2
6317,42.5,2
6318,42.5,6
3472,42.55555555555556,7
3473,42.55555555555556,2
2711,42.55555555555556,8
2712,42.55555555555556,1
5520,42.55555555555556,7
5521,42.55555555555556,2
3827,42.57142857142857,7
4228,42.57142857142857,2
4229,42.57142857142857,5
2644,42.57142857142857,4
2645,42.57142857142857,3
5059,42.57142857142857,4
5060,42.57142857142857,3
6222,42.57142857142857,2
6223,42.57142857142857,5
1423,42.6,5
3527,42.6,3
3528,42.6,2
1905,42.6,5
2798,42.6,3
2799,42.6,2
1464,42.6,3
1465,42.6,2
2052,42.6,5
7637,42.6,1
7638,42.6,4
489,42.6,4
490,42.6,1
7639,42.6,1
7640,42.6,4
5760,42.6,4
5761,42.6,1
7419,42.6,3
7420,42.6,2
2796,42.6,2
2797,42.6,3
4170,42.6,3
4171,42.6,2
3699,42.6,2
3700,42.6,3
828,42.6,5
333,42.666666666666664,6
7500,42.666666666666664,1
7501,42.666666666666664,5
5580,42.666666666666664,1
5581,42.666666666666664,5
2907,42.666666666666664,6
3033,42.666666666666664,2
3034,42.666666666666664,4
2735,42.666666666666664,6
2650,42.714285714285715,6
2651,42.714285714285715,1
2264,42.714285714285715,2
2265,42.714285714285715,5
535,42.75,7
536,42.75,1
7206,42.75,5
7207,42.75,3
3782,42.77777777777778,9
2670,42.8,4
2671,42.8,1
6814,42.8,2
6815,42.8,3
1470,42.8,2
1471,42.8,3
2213,42.8,5
1487,42.8,5
7111,42.8,1
7112,42.8,4
4933,42.8,2
4934,42.8,3
5634,42.8,3
5635,42.8,2
6601,42.833333333333336,5
6602,42.833333333333336,1
6097,42.833333333333336,4
6098,42.833333333333336,2
6929,42.833333333333336,4
6930,42.833333333333336,2
4926,42.833333333333336,3
4927,42.833333333333336,3
4348,42.833333333333336,2
4349,42.833333333333336,4
4877,42.833333333333336,2
4878,42.833333333333336,4
5582,42.833333333333336,3
5583,42.833333333333336,3
163,42.857142857142854,7
7118,42.857142857142854,7
6603,42.857142857142854,4
6604,42.857142857142854,3
2270,42.857142857142854,1
2271,42.857142857142854,6
1318,42.857142857142854,6
1319,42.857142857142854,1
3811,42.875,8
1006,42.875,3
1007,42.875,5
6792,42.875,4
6793,42.875,4
5605,42.888888888888886,3
5606,42.888888888888886,6
2710,42.888888888888886,9
2830,43.0,5
2831,43.0,3
2816,43.0,4
2817,43.0,1
2131,43.0,2
2132,43.0,4
1018,43.0,3
1019,43.0,3
7125,43.0,1
7126,43.0,6
2854,43.0,4
2855,43.0,1
6599,43.0,4
6600,43.0,4
5733,43.0,2
5734,43.0,3
3427,43.0,5
7397,43.0,2
7398,43.0,4
7650,43.0,9
7429,43.0,3
7430,43.0,2
616,43.0,5
7594,43.0,4
7595,43.0,1
6113,43.0,4
6114,43.0,2
1279,43.0,4
1280,43.0,2
4202,43.0,5
3411,43.0,5
3412,43.0,1
819,43.0,6
5032,43.0,4
5033,43.0,3
6623,43.0,2
6624,43.0,4
515,43.125,7
516,43.125,1
5025,43.125,7
5026,43.125,1
293,43.142857142857146,6
294,43.142857142857146,1
4164,43.142857142857146,3
4165,43.142857142857146,4
5065,43.142857142857146,4
5066,43.142857142857146,3
1528,43.142857142857146,2
1529,43.142857142857146,5
4355,43.142857142857146,4
4356,43.142857142857146,3
7643,43.142857142857146,2
7644,43.142857142857146,5
172,43.166666666666664,6
2118,43.166666666666664,6
7574,43.166666666666664,3
7575,43.166666666666664,3
917,43.166666666666664,6
4767,43.166666666666664,4
4768,43.166666666666664,2
7128,43.166666666666664,2
7129,43.166666666666664,4
925,43.166666666666664,6
7572,43.166666666666664,4
7573,43.166666666666664,2
6115,43.166666666666664,4
6116,43.166666666666664,2
36,43.2,4
37,43.2,1
1385,43.2,3
1386,43.2,2
7698,43.2,1
7699,43.2,4
6807,43.2,5
7495,43.2,1
7496,43.2,4
604,43.2,2
605,43.2,3
5668,43.2,1
5669,43.2,4
505,43.2,4
506,43.2,1
512,43.2,5
2119,43.22222222222222,7
2120,43.22222222222222,2
4150,43.25,3
4151,43.25,5
5067,43.25,6
5068,43.25,2
2639,43.25,5
2640,43.25,3
1412,43.25,7
1413,43.25,1
355,43.285714285714285,7
5506,43.285714285714285,5
5507,43.285714285714285,2
2868,43.285714285714285,7
2218,43.285714285714285,6
2219,43.285714285714285,1
3514,43.333333333333336,6
6810,43.333333333333336,1
6811,43.333333333333336,5
959,43.333333333333336,6
5718,43.333333333333336,4
5719,43.333333333333336,5
1383,43.375,5
1384,43.375,3
2906,43.375,8
7226,43.375,2
7227,43.375,6
5755,43.4,5
2942,43.4,5
2044,43.4,5
1026,43.4,5
624,43.4,5
1890,43.4,5
2755,43.4,4
2756,43.4,1
4912,43.4,4
4913,43.4,1
4787,43.42857142857143,3
4788,43.42857142857143,4
2707,43.42857142857143,3
2708,43.42857142857143,4
6218,43.42857142857143,1
6219,43.42857142857143,6
831,43.44444444444444,8
832,43.44444444444444,1
507,43.5,5
508,43.5,1
1309,43.5,5
1310,43.5,1
288,43.5,6
289,43.5,2
7576,43.5,4
7577,43.5,2
1371,43.5,8
5726,43.5,6
3813,43.5,5
3814,43.5,1
2748,43.5,4
2749,43.5,2
6595,43.55555555555556,8
6596,43.55555555555556,1
4286,43.57142857142857,3
4287,43.57142857142857,4
2806,43.57142857142857,7
1919,43.57142857142857,5
1920,43.57142857142857,2
2939,43.57142857142857,7
2672,43.57142857142857,7
1952,43.57142857142857,3
1953,43.57142857142857,4
643,43.6,5
7499,43.6,5
7702,43.6,1
7703,43.6,4
539,43.6,5
598,43.6,5
5030,43.6,4
5031,43.6,1
873,43.6,3
874,43.6,2
5007,43.6,4
5008,43.6,1
7616,43.625,1
7617,43.625,7
2989,43.666666666666664,6
7479,43.666666666666664,5
7480,43.666666666666664,4
91,43.666666666666664,9
4938,43.666666666666664,1
4939,43.666666666666664,5
1921,43.714285714285715,2
1922,43.714285714285715,5
1290,43.714285714285715,7
6315,43.714285714285715,3
6316,43.714285714285715,4
6379,43.8,3
6380,43.8,2
1039,43.8,3
1040,43.8,2
5063,43.8,3
5064,43.8,2
6090,43.8,5
1525,43.8,5
513,43.8,5
4799,43.833333333333336,2
4800,43.833333333333336,4
6240,43.833333333333336,1
6241,43.833333333333336,5
2040,43.833333333333336,6
6117,43.833333333333336,6
7141,43.857142857142854,2
7142,43.857142857142854,5
5508,43.857142857142854,6
5509,43.857142857142854,1
181,43.857142857142854,4
182,43.857142857142854,3
2871,43.857142857142854,6
2872,43.857142857142854,1
2934,43.875,8
2238,43.875,8
1391,44.0,2
1392,44.0,3
2810,44.0,5
4771,44.0,4
4772,44.0,2
637,44.0,4
638,44.0,5
3802,44.0,7
7578,44.0,3
7579,44.0,3
313,44.0,4
314,44.0,2
2654,44.0,5
2655,44.0,1
5048,44.0,7
5049,44.0,1
2189,44.0,7
2959,44.0,5
7695,44.0,1
7696,44.0,4
7220,44.0,2
7221,44.0,3
7570,44.0,4
7571,44.0,1
583,44.0,5
584,44.0,2
916,44.0,5
550,44.0,6
2960,44.0,3
2961,44.0,2
2068,44.0,1
2069,44.0,4
7483,44.125,2
7484,44.125,6
593,44.125,8
625,44.142857142857146,5
626,44.142857142857146,2
2272,44.142857142857146,7
2637,44.142857142857146,4
2638,44.142857142857146,3
4793,44.142857142857146,7
2954,44.166666666666664,3
2955,44.166666666666664,3
5747,44.166666666666664,4
5748,44.166666666666664,2
1381,44.166666666666664,5
1382,44.166666666666664,1
88,44.166666666666664,6
522,44.2,4
523,44.2,1
7608,44.2,3
7609,44.2,2
7697,44.2,5
281,44.2,5
2268,44.2,5
1277,44.2,4
1278,44.2,1
5632,44.2,1
5633,44.2,4
479,44.22222222222222,9
1950,44.25,7
1951,44.25,1
2613,44.285714285714285,4
2614,44.285714285714285,3
848,44.375,5
849,44.375,3
2990,44.4,5
2260,44.4,4
2261,44.4,1
3518,44.4,4
3519,44.4,1
5727,44.4,3
5728,44.4,2
1468,44.4,2
1469,44.4,3
1512,44.4,5
4761,44.4,4
4762,44.4,1
871,44.4,4
872,44.4,1
1415,44.42857142857143,7
3508,44.44444444444444,3
3509,44.44444444444444,6
298,44.5,6
299,44.5,2
1929,44.5,5
1930,44.5,1
1906,44.5,6
2121,44.55555555555556,9
133,44.55555555555556,7
134,44.55555555555556,2
6925,44.57142857142857,4
6926,44.57142857142857,3
1490,44.57142857142857,2
1491,44.57142857142857,5
2188,44.6,5
143,44.6,4
144,44.6,1
3747,44.6,3
3748,44.6,2
865,44.625,5
866,44.625,3
608,44.666666666666664,6
2042,44.666666666666664,8
2043,44.666666666666664,1
305,44.666666666666664,6
934,44.714285714285715,7
83,44.714285714285715,7
8,44.714285714285715,6
9,44.714285714285715,1
7592,44.714285714285715,5
7593,44.714285714285715,2
301,44.77777777777778,9
2016,44.8,4
2017,44.8,1
835,44.8,4
836,44.8,1
96,44.833333333333336,1
97,44.833333333333336,5
1429,44.833333333333336,6
271,44.833333333333336,4
272,44.833333333333336,2
911,44.833333333333336,6
631,44.833333333333336,6
3443,44.857142857142854,7
2020,44.857142857142854,5
2021,44.857142857142854,2
2648,44.875,6
2649,44.875,2
2630,44.875,8
606,45.0,5
607,45.0,1
1356,45.0,8
1357,45.0,1
2161,45.0,5
2162,45.0,1
2935,45.0,5
6086,45.0,2
6087,45.0,3
7590,45.0,3
7591,45.0,3
1523,45.0,4
1524,45.0,1
7230,45.0,5
524,45.0,4
525,45.0,2
2991,45.0,6
2957,45.0,7
2958,45.0,1
341,45.0,5
556,45.0,9
3753,45.111111111111114,6
3754,45.111111111111114,3
84,45.125,7
85,45.125,1
909,45.125,6
910,45.125,2
587,45.142857142857146,5
588,45.142857142857146,2
3031,45.142857142857146,6
3032,45.142857142857146,1
2896,45.166666666666664,6
285,45.166666666666664,6
571,45.166666666666664,5
572,45.166666666666664,1
3671,45.2,4
3672,45.2,1
1020,45.2,5
1401,45.2,4
1402,45.2,1
290,45.2,5
3516,45.2,5
7417,45.2,4
7418,45.2,1
1363,45.2,3
1364,45.2,2
4404,45.285714285714285,7
7596,45.333333333333336,2
7597,45.333333333333336,4
3410,45.333333333333336,6
989,45.333333333333336,4
990,45.333333333333336,2
3866,45.4,3
3867,45.4,2
3662,45.4,5
929,45.4,5
5762,45.4,4
5763,45.4,1
518,45.4,3
519,45.4,2
1050,45.4,4
1051,45.4,1
1022,45.42857142857143,6
1023,45.42857142857143,1
923,45.42857142857143,7
3864,45.42857142857143,5
3865,45.42857142857143,2
2196,45.42857142857143,6
2197,45.42857142857143,1
825,45.42857142857143,2
826,45.42857142857143,5
4399,45.5,6
2827,45.5,8
6387,45.5,1
6388,45.5,5
7580,45.5,6
7581,45.5,2
2198,45.5,6
275,45.55555555555556,8
276,45.55555555555556,1
2195,45.57142857142857,7
557,45.57142857142857,7
6377,45.6,4
6378,45.6,1
2164,45.6,5
852,45.6,4
853,45.6,1
635,45.6,5
988,45.6,5
2012,45.6,4
2013,45.6,1
495,45.625,7
496,45.625,1
1289,45.625,8
869,45.666666666666664,6
2057,45.666666666666664,5
2058,45.666666666666664,1
3431,45.666666666666664,4
3432,45.666666666666664,2
534,45.75,8
2646,45.75,5
2647,45.75,3
2811,45.8,5
1343,45.8,5
5729,45.8,1
5730,45.8,4
914,45.8,3
915,45.8,2
971,45.8,5
627,45.833333333333336,6
6,45.833333333333336,5
7,45.833333333333336,1
2635,45.833333333333336,6
3663,45.833333333333336,5
3664,45.833333333333336,1
3448,45.833333333333336,1
3449,45.833333333333336,5
6383,45.833333333333336,5
6384,45.833333333333336,1
4149,45.857142857142854,7
529,45.857142857142854,6
530,45.857142857142854,1
6923,45.857142857142854,4
6924,45.857142857142854,3
3637,45.875,8
640,45.888888888888886,9
2170,46.0,6
1424,46.0,5
2642,46.0,5
2643,46.0,1
1434,46.0,5
1435,46.0,1
291,46.0,7
292,46.0,2
3876,46.0,3
3877,46.0,3
4444,46.0,1
4445,46.0,4
2983,46.0,5
4340,46.0,4
4341,46.0,2
984,46.0,2
985,46.0,3
3016,46.0,4
3017,46.0,1
317,46.125,1
318,46.125,7
3633,46.125,7
3634,46.125,1
907,46.142857142857146,5
908,46.142857142857146,2
1433,46.166666666666664,6
858,46.166666666666664,6
3638,46.2,4
3639,46.2,1
7627,46.2,4
7628,46.2,1
2936,46.2,5
2215,46.2,5
2053,46.2,4
2054,46.2,1
1421,46.285714285714285,7
4338,46.285714285714285,6
4339,46.285714285714285,1
3444,46.285714285714285,1
3445,46.285714285714285,6
480,46.285714285714285,5
481,46.285714285714285,2
4397,46.333333333333336,5
4398,46.333333333333336,1
3737,46.333333333333336,6
2786,46.333333333333336,9
3635,46.375,7
3636,46.375,1
2904,46.375,7
2905,46.375,1
3604,46.375,8
870,46.4,5
1995,46.4,1
1996,46.4,4
38,46.4,4
39,46.4,1
6328,46.4,4
6329,46.4,1
1326,46.4,4
1327,46.4,1
2926,46.42857142857143,6
2927,46.42857142857143,1
338,46.42857142857143,7
3018,46.44444444444444,7
3019,46.44444444444444,2
4342,46.5,3
4343,46.5,3
2773,46.5,7
2774,46.5,1
1907,46.55555555555556,8
1908,46.55555555555556,1
964,46.57142857142857,7
325,46.6,5
92,46.6,3
93,46.6,2
1460,46.6,5
823,46.625,4
824,46.625,4
1508,46.625,5
